Tabela,Campo,PK,Tipo,Descrição
tmp_produto_tiscoski,ds_produto,,character varying (128),
tmp_produto_tiscoski,cd_fabricante,,character varying (50),
tmp_produto_tiscoski,ds_codigo_barras,,character varying (50),
tmp_produto_tiscoski,cd_unidade,,character varying (50),
tmp_produto_tiscoski,qt_unidade,,character varying (50),
tmp_produto_tiscoski,cd_referencia_externa,,character varying (50),
tmp_regiao_venda_cliente,cd_regiao_venda_cliente,,integer,
tmp_regiao_venda_cliente,cd_regiao_venda,,integer,
tmp_regiao_venda_cliente,cd_pessoa,,integer,
tmp_regiao_venda_cliente,cd_grupo_produto,,integer,
tmp_regiao_venda_cliente,created_at,,timestamp,Data de criação do registro
tmp_regiao_venda_cliente,updated_at,,timestamp,Data da última atualização do registro
tmp_regiao_venda_cliente_40201,cd_regiao_venda_cliente,,integer,
tmp_regiao_venda_cliente_40201,cd_regiao_venda,,integer,
tmp_regiao_venda_cliente_40201,cd_pessoa,,integer,
tmp_regiao_venda_cliente_40201,cd_grupo_produto,,integer,
tmp_regiao_venda_cliente_40201,created_at,,timestamp,Data de criação do registro
tmp_regiao_venda_cliente_40201,updated_at,,timestamp,Data da última atualização do registro
tmp_regiao_venda_cliente_produto,cd_regiao_venda_cliente,,integer,
tmp_regiao_venda_cliente_produto,cd_regiao_venda,,integer,
tmp_regiao_venda_cliente_produto,cd_pessoa,,integer,
tmp_regiao_venda_cliente_produto,cd_produto,,bigint,
tmp_regiao_venda_cliente_produto,created_at,,timestamp,Data de criação do registro
tmp_regiao_venda_cliente_produto,updated_at,,timestamp,Data da última atualização do registro
tmp_regiao_venda_cliente_produto,cd_referencia_externa_carteira,,text,
tmp_regiao_venda_cliente_40201,cd_regiao_venda_cliente,,integer,
tmp_regiao_venda_cliente_40201,cd_regiao_venda,,integer,
tmp_regiao_venda_cliente_40201,cd_pessoa,,integer,
tmp_regiao_venda_cliente_40201,cd_grupo_produto,,integer,
tmp_regiao_venda_cliente_40201,created_at,,timestamp,Data de criação do registro
tmp_regiao_venda_cliente_40201,updated_at,,timestamp,Data da última atualização do registro
